X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Atropellos
-70.641045,-33.369652,1370,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PEDRO AGUIRRE CERDA,NULL,5674,-33.369652,-70.641045,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070327,- PEDRO AGUIRRE CERDA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.640465,-33.529804,1371,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,EL PARRON,CARLOS DAVILA,NULL,-33.529804,-70.640465,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310114,CARLOS DAVILA - EL PARRON,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.640427,-33.4921,1372,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,STA ROSA,ALVAREZ DE TOLEDO,NULL,-33.4921,-70.640427,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,ALVAREZ DE TOLEDO - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.640427,-33.440159,1373,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,PORTUGAL,NULL,-33.440159,-70.640427,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS - PORTUGAL,4,4,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.6403886,-33.4228,1374,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,PERU,SANTOS DUMONT,NULL,-33.4228,-70.6403886,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131270677,PERU - SANTOS DUMONT,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.640343,-33.445232,1375,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CURICO,LIRA,NULL,-33.445232,-70.640343,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010159,CURICO - LIRA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.640312,-33.381626,1376,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,RECOLETA,NULL,4440,-33.381626,-70.640312,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070365,- RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.640244,-33.555714,1377,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,MAYOR NESTOR GARCIA,ANTARTICA CHILENA,NULL,-33.555714,-70.640244,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310235,ANTARTICA CHILENA - MAYOR NESTOR GARCIA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.640144,-33.524929,1378,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ANA,NULL,1653,-33.524929,-70.640144,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310342,- STA ANA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.639595,-33.457451,1379,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARMEN,MANUEL ANTONIO MATTA,NULL,-33.457451,-70.639595,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010106,CARMEN - MANUEL ANTONIO MATTA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.639549,-33.51823,1380,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,LO OVALLE,NULL,557,-33.51823,-70.639549,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300151,- LO OVALLE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.639145,-33.529507,1381,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,CARLOS DAVILA,CARLOS JARA,NULL,-33.529507,-70.639145,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310076,CARLOS DAVILA - CARLOS JARA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.638985,-33.582996,1382,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,PORTO ALEGRE,NULL,12901,-33.582996,-70.638985,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120559,- PORTO ALEGRE,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.638931,-33.435555,1383,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARD JOSE MARIA CARO,PURISIMA,NULL,-33.435555,-70.638931,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010104,CARD JOSE MARIA CARO - PURISIMA,4,4,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.638908,-33.463718,1384,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SANTIAGO CONCHA,MIGUEL LEON PRADO,NULL,-33.463718,-70.638908,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131010596,MIGUEL LEON PRADO - SANTIAGO CONCHA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.638878,-33.582092,1385,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,BALDOMERO LILLO,PORTO ALEGRE,NULL,-33.582092,-70.638878,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131120048,BALDOMERO LILLO - PORTO ALEGRE,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.638878,-33.364414,1386,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,LOS DAMASCOS,NULL,5967,-33.364414,-70.638878,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070248,- LOS DAMASCOS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.638756,-33.507271,1387,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,STA ROSA,DEPARTAMENTAL,NULL,-33.507271,-70.638756,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290600,DEPARTAMENTAL - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,3,0,2,6
-70.638733,-33.52792,1388,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,ELIAS FERNANDEZ ALBANO,CARLOS DAVILA,NULL,-33.52792,-70.638733,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310117,CARLOS DAVILA - ELIAS FERNANDEZ ALBANO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.638649,-33.415585,1389,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,PERU,DESIDERIO LEMUS,NULL,-33.415585,-70.638649,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270677,DESIDERIO LEMUS - PERU,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.638474,-33.50721,1390,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,NULL,241,-33.50721,-70.638474,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290160,- DEPARTAMENTAL,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.638336,-33.502541,1391,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,SAN NICOLAS,ALONSO DE OJEDA,NULL,-33.502541,-70.638336,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290572,ALONSO DE OJEDA - SAN NICOLAS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.638138,-33.438431,1392,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,NAMUR,NULL,-33.438431,-70.638138,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS - NAMUR,4,4,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.63781,-33.443031,1393,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,DIAG PARAGUAY,PORTUGAL,NULL,-33.443031,-70.63781,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010166,DIAG PARAGUAY - PORTUGAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,1,2,2
-70.637672,-33.468632,1394,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,NUBLE,SANTIAGO CONCHA,NULL,-33.468632,-70.637672,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010437,NUBLE - SANTIAGO CONCHA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.637611,-33.502506,1395,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,SAN NICOLAS,VASCO NUNEZ DE BALBOA,NULL,-33.502506,-70.637611,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290572,SAN NICOLAS - VASCO NUNEZ DE BALBOA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.637566,-33.557396,1396,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,VENANCIA LEIVA,PEDRO AGUIRRE CERDA,NULL,-33.557396,-70.637566,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131120807,PEDRO AGUIRRE CERDA - VENANCIA LEIVA,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.637497,-33.454632,1397,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIRA,COQUIMBO,NULL,-33.454632,-70.637497,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010349,COQUIMBO - LIRA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.637459,-33.530167,1398,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,EL PARRON,JUAN ANTONIO RIOS,NULL,-33.530167,-70.637459,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131310114,EL PARRON - JUAN ANTONIO RIOS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.637444,-33.375534,1399,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,CARLOS AGUIRRE LUCO,RECOLETA,NULL,-33.375534,-70.637444,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070050,CARLOS AGUIRRE LUCO - RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.637276,-33.513062,1400,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,STA ROSA,VARAS MENA,NULL,-33.513062,-70.637276,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300282,STA ROSA - VARAS MENA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.637131,-33.434883,1401,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,ERNESTO PINTO LAGARRIGUE,BELLAVISTA,NULL,-33.434883,-70.637131,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270267,BELLAVISTA - ERNESTO PINTO LAGARRIGUE,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.637093,-33.406292,1402,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,CAMPINO,EINSTEIN,NULL,-33.406292,-70.637093,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270128,CAMPINO - EINSTEIN,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.637039,-33.374874,1403,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,RECOLETA,PREMIO NOBEL,NULL,-33.374874,-70.637039,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131070365,PREMIO NOBEL - RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.637016,-33.374741,1404,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,RECOLETA,NULL,5573,-33.374741,-70.637016,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131070365,- RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.637001,-33.374554,1405,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,GUILLERMO SUBIABRE,RECOLETA,NULL,-33.374554,-70.637001,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070129,GUILLERMO SUBIABRE - RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.636963,-33.51701,1406,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,STA ROSA,SEBASTOPOL,NULL,-33.51701,-70.636963,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300282,SEBASTOPOL - STA ROSA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.636963,-33.476971,1407,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,YALTA,PINTOR CICARELLI,NULL,-33.476971,-70.636963,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290657,PINTOR CICARELLI - YALTA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.636803,-33.591839,1408,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,LAUTARO,NULL,2410,-33.591839,-70.636803,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120392,- LAUTARO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.636688,-33.54707,1409,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,PEDRO AGUIRRE CERDA,VICUNA MACKENNA,NULL,-33.54707,-70.636688,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310264,PEDRO AGUIRRE CERDA - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.636673,-33.373302,1410,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,RECOLETA,NULL,5680,-33.373302,-70.636673,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131070365,- RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.636612,-33.463432,1411,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MIGUEL LEON PRADO,MANUEL ANTONIO TOCORNAL,NULL,-33.463432,-70.636612,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010421,MANUEL ANTONIO TOCORNAL - MIGUEL LEON PRADO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,4,2
-70.636528,-33.432083,1412,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA,CARACAS,NULL,-33.432083,-70.636528,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270739,CARACAS - RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.63652,-33.518787,1413,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,LO OVALLE,STA ROSA,NULL,-33.518787,-70.63652,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310192,LO OVALLE - STA ROSA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.636383,-33.451736,1414,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,10 DE JULIO HUAMACHUCO,NULL,361,-33.451736,-70.636383,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010002,- 10 DE JULIO HUAMACHUCO,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.63633,-33.520447,1415,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,CHILE CHICO,NULL,-33.520447,-70.63633,1,13111,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131110612,CHILE CHICO - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.63633,-33.467178,1416,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SGTO ALDEA,DAVILA LARRAIN,NULL,-33.467178,-70.63633,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010606,DAVILA LARRAIN - SGTO ALDEA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.636307,-33.3922,1417,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,LOS ZAPADORES,SALITRE,NULL,-33.3922,-70.636307,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131270544,LOS ZAPADORES - SALITRE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.636223,-33.580536,1418,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,ABRAHAM LINCOLN,NULL,12619,-33.580536,-70.636223,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120002,- ABRAHAM LINCOLN,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.636055,-33.43869,1419,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARABS DE CHILE,RAMON CORVALAN MELGAREJO,NULL,-33.43869,-70.636055,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010103,CARABS DE CHILE - RAMON CORVALAN MELGAREJO,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,2
-70.636009,-33.547169,1420,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,JUAN BAUTISTA,VICUNA MACKENNA,NULL,-33.547169,-70.636009,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310163,JUAN BAUTISTA - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.635986,-33.465961,1421,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,TOCORNAL,MAULE,NULL,-33.465961,-70.635986,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010645,MAULE - TOCORNAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.635643,-33.409206,1422,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,PATRIA VIEJA,EL SALTO,NULL,-33.409206,-70.635643,1,13127,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270653,EL SALTO - PATRIA VIEJA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.635567,-33.447186,1423,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA VICTORIA,PORTUGAL,NULL,-33.447186,-70.635567,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131010632,PORTUGAL - STA VICTORIA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.635559,-33.512939,1424,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,VARAS MENA,PARSIFAL,NULL,-33.512939,-70.635559,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290625,PARSIFAL - VARAS MENA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.635414,-33.43568,1425,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PIO NONO,STA MARIA,NULL,-33.43568,-70.635414,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230429,PIO NONO - STA MARIA,4,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,2,4
-70.635185,-33.552349,1426,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,ESPERANZA,NULL,2150,-33.552349,-70.635185,1,13131,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310124,- ESPERANZA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.635147,-33.530552,1427,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,COMBARBALA,NULL,-33.530552,-70.635147,1,13111,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110612,COMBARBALA - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.635117,-33.437244,1428,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,VICUNA MACKENNA,NULL,-33.437244,-70.635117,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.63485,-33.434536,1429,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,BELLAVISTA,NULL,66,-33.434536,-70.63485,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230064,- BELLAVISTA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634834,-33.578091,1430,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,REY DON FELIPE,ENRIQUE BUNSTER,NULL,-33.578091,-70.634834,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120614,ENRIQUE BUNSTER - REY DON FELIPE,1,3,2,BIDIRECCIONAL,1,CONCRETO,1,0,0,0,1
-70.634819,-33.532936,1431,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,TOME,NULL,-33.532936,-70.634819,1,13111,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110612,STA ROSA - TOME,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.634712,-33.374519,1432,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,CAMINO AL BOSQUE DE SANTIAGO,PREMIO NOBEL,NULL,-33.374519,-70.634712,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070034,CAMINO AL BOSQUE DE SANTIAGO - PREMIO NOBEL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634598,-33.456581,1433,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MANUEL ANTONIO MATTA,CUEVAS,NULL,-33.456581,-70.634598,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010385,CUEVAS - MANUEL ANTONIO MATTA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.634537,-33.537273,1434,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,SAN GREGORIO,NULL,-33.537273,-70.634537,1,13111,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110612,SAN GREGORIO - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.634514,-33.476646,1435,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,PINTOR CICARELLI,CARMEN,NULL,-33.476646,-70.634514,1,13129,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290454,CARMEN - PINTOR CICARELLI,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.634468,-33.585339,1436,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,CIUDAD DE MEXICO,PATAGONIA,NULL,-33.585339,-70.634468,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120114,CIUDAD DE MEXICO - PATAGONIA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.634415,-33.378944,1437,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PDTE SALVADOR ALLENDE,REP DE ESTADOS UNIDOS,NULL,-33.378944,-70.634415,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070325,PDTE SALVADOR ALLENDE - REP DE ESTADOS UNIDOS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634392,-33.451603,1438,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,10 DE JULIO HUAMACHUCO,NULL,-33.451603,-70.634392,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010494,10 DE JULIO HUAMACHUCO - PORTUGAL,3,3,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634354,-33.558826,1439,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,DEL SEMBRADOR,EL BOSQUE,NULL,-33.558826,-70.634354,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120131,DEL SEMBRADOR - EL BOSQUE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,1,0,0,1
