X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.5645372801712,-33.4842497345375,865,3,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131220804,LOS PRESIDENTES,131220767,LOS LAGOS, ,LOS LAGOS - LOS PRESIDENTES,LOS PRESIDENTES @ LOS LAGOS,0,0,0,3
-70.5644396524679,-33.5524110197526,866,3,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102354,SAN JOSE DE LA ESTRELLA,131101085,LA FLORIDA, ,LA FLORIDA - SAN JOSE DE LA ESTRELLA,SAN JOSE DE LA ESTRELLA @ LA FLORIDA,0,0,0,2
-70.564126222547,-33.5853543895932,867,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012004,MEXICO,132011912,LUIS MATTE LARRAIN, ,LUIS MATTE LARRAIN - MEXICO,MEXICO @ LUIS MATTE LARRAIN,0,0,2,0
-70.5639571437071,-33.4784882593256,868,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220589,LAGO PIRIHUEICO,131220459,EL VALLE, ,EL VALLE - LAGO PIRIHUEICO,LAGO PIRIHUEICO @ EL VALLE,0,1,0,0
-70.5637321000562,-33.4823885003289,869,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220767,LOS LAGOS, , ,2697,- LOS LAGOS,2697 LOS LAGOS,0,0,0,1
-70.563652970508,-33.5529020945559,870,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010313,CAMILO HENRIQUEZ,132012586,SAN JOSE DE LA ESTRELLA, ,CAMILO HENRIQUEZ - SAN JOSE DE LA ESTRELLA,CAMILO HENRIQUEZ @ SAN JOSE DE LA ESTRELLA,0,0,0,1
-70.5634783815219,-33.4740031568201,871,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220072,APOLITOS,131220047,ALTIPLANO, ,ALTIPLANO - APOLITOS,APOLITOS @ ALTIPLANO,0,0,0,1
-70.563239481117,-33.4289773296399,872,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131140191,CARLOS ALVARADO,131140521,HERNANDO DE MAGALLANES, ,CARLOS ALVARADO - HERNANDO DE MAGALLANES,CARLOS ALVARADO @ HERNANDO DE MAGALLANES,0,0,0,1
-70.5630969997266,-33.5534495001941,873,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ, , ,4673,- CAMILO HENRIQUEZ,4673 CAMILO HENRIQUEZ,0,0,0,1
-70.5630536344175,-33.5670283367881,874,3,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011891,LOS TOROS,132011580,LAS NIEVES ORIENTE, ,LAS NIEVES ORIENTE - LOS TOROS,LOS TOROS @ LAS NIEVES ORIENTE,0,2,0,1
-70.5629567000915,-33.4827376998848,875,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131221230,RIO CLARO, , ,7222,- RIO CLARO,7222 RIO CLARO,0,0,0,2
-70.5629073093247,-33.4719687608494,876,7,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220518,ICTINOS, ,GRECIA - ICTINOS,GRECIA @ ICTINOS,0,2,1,4
-70.56289637177,-33.5882767212935,877,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010097,ANGEL PIMENTEL,132012004,MEXICO, ,ANGEL PIMENTEL - MEXICO,ANGEL PIMENTEL @ MEXICO,0,0,1,1
-70.5628105000044,-33.471739199904,878,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220518,ICTINOS, , ,1953,- ICTINOS,1953 ICTINOS,0,0,0,1
-70.5621332997118,-33.4699354998233,879,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220517,ICTINOS, , ,1471,- ICTINOS,1471 ICTINOS,0,0,0,1
-70.56180863546,-33.6160619872707,880,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,132010556,CIRCUNVALACION,132011571,LAS LOICAS, ,CIRCUNVALACION - LAS LOICAS,CIRCUNVALACION @ LAS LOICAS,0,0,0,1
-70.5617010036982,-33.4688805941639,881,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131220175,CALLE 15,131220517,ICTINOS, ,CALLE 15 - ICTINOS,CALLE 15 @ ICTINOS,0,0,0,1
-70.5615303555413,-33.4525102871199,882,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131130234,LARRAIN,131130021,AMADO NERVO, ,AMADO NERVO - LARRAIN,LARRAIN @ AMADO NERVO,0,1,0,0
-70.5612321997061,-33.4408548998336,883,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130317,MONS EDWARDS, , ,0,- MONS EDWARDS,0 MONS EDWARDS,0,0,0,1
-70.5611754695721,-33.3914901045845,884,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320446,NEVADA, , ,2500,- NEVADA,2500 NEVADA,0,0,0,1
-70.5611038205847,-33.4756737356542,885,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220346,CUNCAS, , ,2042,- CUNCAS,2042 CUNCAS,0,0,0,0
-70.5610877955652,-33.505274022378,886,2,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131221310,TOBALABA,131220675,LAS TORRES, ,LAS TORRES - TOBALABA,TOBALABA @ LAS TORRES,0,0,0,2
-70.561078113464,-33.5021660058564,887,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131221310,TOBALABA,131220399,EL CHUNCHO, ,EL CHUNCHO - TOBALABA,TOBALABA @ EL CHUNCHO,0,0,0,1
-70.5610042926139,-33.5720280277711,888,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011580,LAS NIEVES ORIENTE,132010850,EL PERAL, ,EL PERAL - LAS NIEVES ORIENTE,LAS NIEVES ORIENTE @ EL PERAL,0,0,0,1
-70.5607568765285,-33.4016827022947,889,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140889,NSTRA SRA DEL ROSARIO,131140751,LOS MILITARES, ,LOS MILITARES - NSTRA SRA DEL ROSARIO,NSTRA SRA DEL ROSARIO @ LOS MILITARES,0,0,0,1
-70.5607330292058,-33.4740974255556,890,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131220343,CUENCAS,131220404,EL CONTINENTE, ,CUENCAS - EL CONTINENTE,CUENCAS @ EL CONTINENTE,0,0,0,1
-70.5606687384714,-33.5109242271712,891,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131221310,TOBALABA,131221214,RAMON CARNICER, ,RAMON CARNICER - TOBALABA,TOBALABA @ RAMON CARNICER,0,0,0,1
-70.5604517923162,-33.3970600592742,892,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140947,PDTE RIESCO,131140477,GERONIMO DE ALDERETE, ,GERONIMO DE ALDERETE - PDTE RIESCO,PDTE RIESCO @ GERONIMO DE ALDERETE,0,0,0,0
-70.560442012189,-33.4171283021293,893,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140521,HERNANDO DE MAGALLANES,131140288,CRISTOBAL COLON, ,CRISTOBAL COLON - HERNANDO DE MAGALLANES,HERNANDO DE MAGALLANES @ CRISTOBAL COLON,0,0,0,2
-70.5604172340679,-33.5065745841496,894,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131220879,MARIANO SANCHEZ FONTECILLA,131221194,QUEB DE MACUL, ,MARIANO SANCHEZ FONTECILLA - QUEB DE MACUL,MARIANO SANCHEZ FONTECILLA @ QUEB DE MACUL,0,0,0,1
-70.5603823979292,-33.5923495835663,895,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012004,MEXICO,132011580,LAS NIEVES ORIENTE, ,LAS NIEVES ORIENTE - MEXICO,MEXICO @ LAS NIEVES ORIENTE,0,1,0,0
-70.559930600117,-33.5719483001737,896,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010850,EL PERAL, , ,2089,- EL PERAL,2089 EL PERAL,0,0,0,2
-70.5596993214664,-33.4307034946704,897,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130162,FRANCISCO BILBAO,131130317,MONS EDWARDS, ,FRANCISCO BILBAO - MONS EDWARDS,FRANCISCO BILBAO @ MONS EDWARDS,0,0,0,0
-70.5593408759805,-33.5506839455075,898,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011499,LAGO TODOS LOS SANTOS,132012445,RIO COLEGUAL, ,LAGO TODOS LOS SANTOS - RIO COLEGUAL,LAGO TODOS LOS SANTOS @ RIO COLEGUAL,0,0,0,1
-70.70259609973,-33.424727700223,899,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131260347,SALVADOR GUTIERREZ, , ,4980,- SALVADOR GUTIERREZ,4980 SALVADOR GUTIERREZ,0,1,0,0
-70.5593131004191,-33.3859772001875,900,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320597,VITACURA, , ,7777,- VITACURA,7777 VITACURA,0,1,0,0
-70.5588853351899,-33.5591532101524,901,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101085,LA FLORIDA,131100573,DIEGO PORTALES, ,DIEGO PORTALES - LA FLORIDA,LA FLORIDA @ DIEGO PORTALES,0,0,0,1
-70.5588432999782,-33.5948737997859,902,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO, , ,1915,- MEXICO,1915 MEXICO,0,0,0,1
-70.5587298037373,-33.4136305949758,903,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140521,HERNANDO DE MAGALLANES,131140294,CUARTO CENTENARIO, ,CUARTO CENTENARIO - HERNANDO DE MAGALLANES,HERNANDO DE MAGALLANES @ CUARTO CENTENARIO,0,0,0,1
-70.5587221109365,-33.579721246738,904,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011580,LAS NIEVES ORIENTE,132010846,EL PENON, ,EL PENON - LAS NIEVES ORIENTE,LAS NIEVES ORIENTE @ EL PENON,0,0,0,1
-70.5585517002007,-33.559115099582,905,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ, , ,4533,- CAMILO HENRIQUEZ,4533 CAMILO HENRIQUEZ,1,0,0,0
-70.5581288003037,-33.6007676003444,906,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010704,DOMINGO TOCORNAL, , ,1520,- DOMINGO TOCORNAL,1520 DOMINGO TOCORNAL,0,1,0,0
-70.5579363004198,-33.4677580001314,907,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220363,DIEGO ROJAS, , ,1190,- DIEGO ROJAS,1190 DIEGO ROJAS,0,0,0,1
-70.5578891201866,-33.5964560939734,908,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012004,MEXICO,132012561,SAN CARLOS, ,MEXICO - SAN CARLOS,MEXICO @ SAN CARLOS,0,0,0,2
-70.5577916237843,-33.4863989280679,909,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220879,MARIANO SANCHEZ FONTECILLA,131220804,LOS PRESIDENTES, ,LOS PRESIDENTES - MARIANO SANCHEZ FONTECILLA,MARIANO SANCHEZ FONTECILLA @ LOS PRESIDENTES,0,0,1,0
-70.5577007922576,-33.4305561101762,910,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140452,FRANCISCO BILBAO,131140574,JUAN PALAU, ,FRANCISCO BILBAO - JUAN PALAU,FRANCISCO BILBAO @ JUAN PALAU,0,0,0,1
-70.5576122162307,-33.5845376675791,911,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132011580,LAS NIEVES ORIENTE,132011912,LUIS MATTE LARRAIN, ,LAS NIEVES ORIENTE - LUIS MATTE LARRAIN,LAS NIEVES ORIENTE @ LUIS MATTE LARRAIN,0,1,1,0
-70.5573268001915,-33.6149981000821,912,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010556,CIRCUNVALACION, , ,1422,- CIRCUNVALACION,1422 CIRCUNVALACION,0,0,0,1
-70.5572295996661,-33.5665400004205,913,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011891,LOS TOROS, , ,5484,- LOS TOROS,5484 LOS TOROS,0,0,0,2
-70.5570648915314,-33.5665485835501,914,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011891,LOS TOROS,132012044,NAVARRA, ,LOS TOROS - NAVARRA,LOS TOROS @ NAVARRA,0,1,0,0
-70.5570440002803,-33.536073400367,915,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131102253,ROJAS MAGALLANES, , ,3554,- ROJAS MAGALLANES,3554 ROJAS MAGALLANES,0,1,0,0
-70.5566896997697,-33.5698348996608,916,3,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010313,CAMILO HENRIQUEZ, , ,3296,- CAMILO HENRIQUEZ,3296 CAMILO HENRIQUEZ,0,0,1,2
-70.5565993403871,-33.3918597034624,917,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320226,FERNANDO DE ARGUELLO,131320603,WISCONSIN, ,FERNANDO DE ARGUELLO - WISCONSIN,FERNANDO DE ARGUELLO @ WISCONSIN,0,0,0,1
-70.5565719551315,-33.4305108086268,918,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131140896,NVA BILBAO,131140990,POLOBANDA, ,NVA BILBAO - POLOBANDA,NVA BILBAO @ POLOBANDA,0,0,0,1
-70.5565400004205,-33.4076431003487,919,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140055,APOQUINDO, , ,7028,- APOQUINDO,7028 APOQUINDO,0,1,0,1
-70.5565011002454,-33.5618597000649,920,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ, , ,4318,- CAMILO HENRIQUEZ,4318 CAMILO HENRIQUEZ,0,0,0,1
-70.5564460320586,-33.5894274092474,921,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011580,LAS NIEVES ORIENTE,132010352,CANAL TRONCAL SAN FRANCISCO, ,CANAL TRONCAL SAN FRANCISCO - LAS NIEVES ORIENTE,LAS NIEVES ORIENTE @ CANAL TRONCAL SAN FRANCISCO,0,0,0,1
-70.5564304737872,-33.5615492397055,922,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010313,CAMILO HENRIQUEZ,132011604,LAS TORRES, ,CAMILO HENRIQUEZ - LAS TORRES,CAMILO HENRIQUEZ @ LAS TORRES,0,1,0,1
-70.5564267541912,-33.4868201714136,923,2,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220038,ALBERTO VALENZUELA LLANOS,131220804,LOS PRESIDENTES, ,ALBERTO VALENZUELA LLANOS - LOS PRESIDENTES,ALBERTO VALENZUELA LLANOS @ LOS PRESIDENTES,0,0,0,2
-70.5561748405963,-33.4391690774908,924,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131130004,AGUAS CLARAS,131130427,SALVADOR IZQUIERDO, ,AGUAS CLARAS - SALVADOR IZQUIERDO,AGUAS CLARAS @ SALVADOR IZQUIERDO,0,0,0,1
-70.5559636977663,-33.437504682395,925,1,LA REINA,2016,1,13113,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131130427,SALVADOR IZQUIERDO,131130325,NOCEDAL, ,NOCEDAL - SALVADOR IZQUIERDO,SALVADOR IZQUIERDO @ NOCEDAL,0,0,0,0
-70.5557501996119,-33.4750577998774,926,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220404,EL CONTINENTE, , ,11275,- EL CONTINENTE,11275 EL CONTINENTE,0,0,0,1
-70.5554954999172,-33.5631171995989,927,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010313,CAMILO HENRIQUEZ, , ,4206,- CAMILO HENRIQUEZ,4206 CAMILO HENRIQUEZ,0,0,0,1
-70.5551637840812,-33.5869339093722,928,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132010097,ANGEL PIMENTEL,132012407,RAMON VENEGAS, ,ANGEL PIMENTEL - RAMON VENEGAS,ANGEL PIMENTEL @ RAMON VENEGAS,0,0,0,0
-70.5551471906902,-33.4734199806474,929,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131221310,TOBALABA, ,GRECIA - TOBALABA,GRECIA @ TOBALABA,0,1,0,0
-70.5550110666073,-33.5662914421961,930,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010313,CAMILO HENRIQUEZ,132011891,LOS TOROS, ,CAMILO HENRIQUEZ - LOS TOROS,CAMILO HENRIQUEZ @ LOS TOROS,0,0,2,1
-70.5549499522783,-33.4013407737576,931,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140645,LAS CONDES,131140713,LORENZO DE MEDICIS, ,LAS CONDES - LORENZO DE MEDICIS,LAS CONDES @ LORENZO DE MEDICIS,0,0,0,1
-70.5548541996614,-33.4302924999987,932,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140452,FRANCISCO BILBAO, , ,7452,- FRANCISCO BILBAO,7452 FRANCISCO BILBAO,0,1,0,0
-70.5546823545069,-33.5742106365115,933,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010313,CAMILO HENRIQUEZ,132011092,GABRIELA ORIENTE, ,CAMILO HENRIQUEZ - GABRIELA ORIENTE,CAMILO HENRIQUEZ @ GABRIELA ORIENTE,0,2,0,0
-70.5544475640037,-33.4060816992109,934,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140916,PADRE ERRAZURIZ, , ,7071,- PADRE ERRAZURIZ,7071 PADRE ERRAZURIZ,0,0,0,0
-70.554343800226,-33.5697868003204,935,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010313,CAMILO HENRIQUEZ, , ,3691,- CAMILO HENRIQUEZ,3691 CAMILO HENRIQUEZ,0,1,0,0
-70.5542606003463,-33.4738457997437,936,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131220495,GRECIA, , ,7355,- GRECIA,7355 GRECIA,0,1,0,0
-70.5542295728364,-33.3225521027972,937,1,LO BARNECHEA,2016,1,13115,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131150208,CAMINO REAL,131150611,PIE ANDINO, ,CAMINO REAL - PIE ANDINO,CAMINO REAL @ PIE ANDINO,0,1,0,0
-70.5541884998992,-33.4625392999486,938,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131220527,JOSE ARRIETA, , ,7225,- JOSE ARRIETA,7225 JOSE ARRIETA,0,0,1,0
-70.5541605004066,-33.4299625998939,939,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131141196,TOMAS MORO, , ,1984,- TOMAS MORO,1984 TOMAS MORO,0,0,1,0
-70.5540849447642,-33.4254486228555,940,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140015,ALEJANDRO FLEMING,131141196,TOMAS MORO, ,ALEJANDRO FLEMING - TOMAS MORO,ALEJANDRO FLEMING @ TOMAS MORO,0,1,0,1
-70.5540771998027,-33.4625393997733,941,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131220527,JOSE ARRIETA, , ,7233,- JOSE ARRIETA,7233 JOSE ARRIETA,0,1,0,0
-70.5540704000288,-33.5585936996393,942,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010694,DIEGO PORTALES, , ,6382,- DIEGO PORTALES,6382 DIEGO PORTALES,0,0,0,1
-70.5540016999184,-33.5642233000651,943,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010313,CAMILO HENRIQUEZ, , ,13296,- CAMILO HENRIQUEZ,13296 CAMILO HENRIQUEZ,0,0,0,1
-70.5536449865268,-33.4229516057318,944,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131141196,TOMAS MORO,131140448,FLORENCIO BARRIOS, ,FLORENCIO BARRIOS - TOMAS MORO,TOMAS MORO @ FLORENCIO BARRIOS,0,0,0,1
-70.5534567314429,-33.4804179130561,945,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131220039,ALBERTO VALENZUELA LLANOS,131220459,EL VALLE, ,ALBERTO VALENZUELA LLANOS - EL VALLE,ALBERTO VALENZUELA LLANOS @ EL VALLE,0,0,0,0
-70.553385703887,-33.332429476439,946,1,LO BARNECHEA,2016,1,13115,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131150205,CAMINO NIDO DE AGUILAS,131150208,CAMINO REAL, ,CAMINO NIDO DE AGUILAS - CAMINO REAL,CAMINO NIDO DE AGUILAS @ CAMINO REAL,0,1,0,0
-70.5532566772537,-33.3907021347955,947,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131320335,LAS TRANQUERAS,131320226,FERNANDO DE ARGUELLO, ,FERNANDO DE ARGUELLO - LAS TRANQUERAS,LAS TRANQUERAS @ FERNANDO DE ARGUELLO,0,0,0,1
-70.5531410828945,-33.417564605522,948,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131141196,TOMAS MORO,131140080,ATENAS, ,ATENAS - TOMAS MORO,TOMAS MORO @ ATENAS,0,0,1,0
-70.5528849236002,-33.3875092231719,949,2,VITACURA,2016,1,13132,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320327,LAS HUALTATAS,131320335,LAS TRANQUERAS, ,LAS HUALTATAS - LAS TRANQUERAS,LAS HUALTATAS @ LAS TRANQUERAS,0,0,0,2
-70.5527760678611,-33.4182768092272,950,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131140294,CUARTO CENTENARIO,131140288,CRISTOBAL COLON, ,CRISTOBAL COLON - CUARTO CENTENARIO,CUARTO CENTENARIO @ CRISTOBAL COLON,0,0,1,0
-70.5527721378238,-33.5024705360862,951,1,PENALOLEN,2016,1,13122,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220056,AMIGOS DEL TENIS,131220330,CONSISTORIAL, ,AMIGOS DEL TENIS - CONSISTORIAL,AMIGOS DEL TENIS @ CONSISTORIAL,0,0,0,1
-70.5526123984433,-33.4178577988981,952,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,24,ROTONDA,131140733,LOS DOMINICOS,131140294,CUARTO CENTENARIO, ,CUARTO CENTENARIO - LOS DOMINICOS,LOS DOMINICOS @ CUARTO CENTENARIO,0,0,0,1
-70.5523877001321,-33.4128169000797,953,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131141196,TOMAS MORO, , ,492,- TOMAS MORO,492 TOMAS MORO,0,0,1,0
-70.5522942515783,-33.408958571081,954,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140055,APOQUINDO,131141196,TOMAS MORO, ,APOQUINDO - TOMAS MORO,APOQUINDO @ TOMAS MORO,0,1,0,0
