X,Y,FID,OBJECTID,ICOUNT,Region,Comuna,Match_Addr,Calle1,Calle2,Numero,Fallecidos,Graves,Mgrave,Leve,Ileso
-70.5690311382027,-33.5801295147019,947,1459,1,REGION METROPOLITANA,PUENTE ALTO,"EL PENON & NONATO COO, PUENTE ALTO",EL PENON,NONATO COO,0,0,0,0,2,1
-70.5687912509085,-33.5816073280273,948,1460,2,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & SAN FRANCISCO, PUENTE ALTO",NONATO COO,TRONCAL SAN FRANCISCO,0,0,0,0,2,2
-70.566191081604,-33.4383783647214,949,1461,1,REGION METROPOLITANA,LA REINA,"RAMON LAVAL & PRINCIPE DE GALES, LA REINA",RAMON LAVAL,PRINCIPE DE GALES,0,0,0,0,2,1
-70.5693297302436,-33.6155519304403,950,1462,1,REGION METROPOLITANA,PUENTE ALTO,"SARGENTO MENADIER & CARLOS AGUIRRE LUCO, PUENTE ALTO",SGTO MENADIER,CARLOS AGUIRRE LUCO,0,0,1,0,0,1
-70.5686561712929,-33.582418638754,951,1463,3,REGION METROPOLITANA,PUENTE ALTO,"MAESTRO PALOMO & NONATO COO, PUENTE ALTO",MAESTRO PALOMO,NONATO COO,0,0,0,0,5,1
-70.5674644447175,-33.5226468174841,952,1464,1,REGION METROPOLITANA,LA FLORIDA,"7510 ARAUCANIA, LA FLORIDA",ARAUCANIA, ,7510,0,0,0,1,0
-70.5681507909892,-33.5855092786597,953,1465,2,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & LUIS MATTE LARRAIN, PUENTE ALTO",NONATO COO,LUIS MATTE LARRAIN,0,0,0,0,2,2
-70.564830492508,-33.4166299704484,954,1466,2,REGION METROPOLITANA,LAS CONDES,"CRISTOBAL COLON & MANQUEHUE SUR, LAS CONDES",CRISTOBAL COLON,MANQUEHUE SUR,0,0,0,0,2,1
-70.5647002210128,-33.4093672523011,955,1467,1,REGION METROPOLITANA,LAS CONDES,"CUARTO CENTENARIO & LOS MILAGROS, LAS CONDES",ALONSO DE CORDOVA,LOS MILAGROS,0,0,0,1,0,1
-70.5672883599907,-33.5606176104798,956,1468,1,REGION METROPOLITANA,LA FLORIDA,"1520 DIEGO PORTALES, LA FLORIDA",DIEGO PORTALES, ,1520,0,0,0,1,1
-70.5671075893922,-33.5525879124622,957,1469,1,REGION METROPOLITANA,LA FLORIDA,"SAN JOSE DE LA ESTRELLA & LOS APRENDICES, LA FLORIDA",SAN JOSE DE LA ESTRELLA,LOS APRENDICES,0,0,0,0,1,1
-70.5680135155187,-33.6047587875122,958,1470,1,REGION METROPOLITANA,PUENTE ALTO,"582 EDUARDO CORDERO, PUENTE ALTO",EDUARDO CORDERO, ,582,0,0,0,1,1
-70.5676537854445,-33.5885539600873,959,1471,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & ANGEL PIMENTEL, PUENTE ALTO",NONATO COO,ANGEL PIMENTEL,0,0,0,1,0,1
-70.566278118658,-33.5146865291216,960,1472,1,REGION METROPOLITANA,LA FLORIDA,"LAS HIGUERAS & EL LAZO, LA FLORIDA",LA HIGUERA,EL LAZO,0,0,0,0,1,0
-70.5644092073205,-33.4247244187486,961,1473,1,REGION METROPOLITANA,LAS CONDES,"1581 MANQUEHUE SUR, LAS CONDES",MANQUEHUE SUR, ,1581,0,0,0,1,1
-70.5642509454053,-33.4175465625605,962,1474,1,REGION METROPOLITANA,LAS CONDES,"1076 MANQUEHUE SUR, LAS CONDES",MANQUEHUE SUR, ,1076,0,0,0,1,1
-70.5643288096616,-33.4252894878663,963,1475,2,REGION METROPOLITANA,LAS CONDES,"MANQUEHUE SUR & ISABEL LA CATOLICA, LAS CONDES",MANQUEHUE SUR,ISABEL LA CATOLICA,0,0,0,1,2,1
-70.5647955720477,-33.4592775732041,964,1476,1,REGION METROPOLITANA,LA REINA,"FRANCISCO DE VILLAGRA & LYNCH SUR, LA REINA",FRANCISCO DE VILLAGRA,LYNCH SUR,0,0,0,0,2,0
-70.5664930378824,-33.5541197841549,965,1477,1,REGION METROPOLITANA,LA FLORIDA,"SANTA REBECA & SAN PEDRO, LA FLORIDA",STA REBECA,SAN PEDRO,0,0,1,0,0,1
-70.5669381491914,-33.5910888731339,966,1478,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & SAN HUGO, PUENTE ALTO",NONATO COO,SAN HUGO,0,0,1,0,1,0
-70.5637618978595,-33.430879037074,967,1479,1,REGION METROPOLITANA,LAS CONDES,"FRANCISCO BILBAO & HERNANDO DE MAGALLANES, LAS CONDES",FRANCISCO BILBAO,HERNANDO DE MAGALLANES,0,0,0,0,1,1
-70.5663771823434,-33.5800622002721,968,1480,1,REGION METROPOLITANA,PUENTE ALTO,"EL PENON & LAS CAMELIAS, PUENTE ALTO",EL PENON,LAS CAMELIAS,0,0,0,0,1,1
-70.566536969055,-33.5957382492666,969,1481,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & CALETA BARRANQUILLAS, PUENTE ALTO",NONATO COO,CALETA BARRANQUILLAS,0,0,0,0,1,1
-70.5664278952008,-33.5927998605601,970,1482,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & LAS NIEVES ORIENTE, PUENTE ALTO",NONATO COO,LAS NIEVES ORIENTE,0,0,0,0,1,1
-70.5636025388449,-33.4527685227004,971,1483,1,REGION METROPOLITANA,LA REINA,"LARRAIN & CARLOS NAZARIT, LA REINA",LARRAIN,CARLOS NAZARIT,0,0,0,0,2,0
-70.5661575886781,-33.5970014745095,972,1484,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & SAN CARLOS, PUENTE ALTO",NONATO COO,SAN CARLOS,0,0,1,0,1,1
-70.5641283221759,-33.4986205380626,973,1485,1,REGION METROPOLITANA,PENALOLEN,"6739 QUILIN, PENALOLEN",QUILIN, ,6739,0,0,1,0,0
-70.5651725326302,-33.5644353220526,974,1486,1,REGION METROPOLITANA,PUENTE ALTO,"LAGUNA CAREN & LAGUNA SAUSALITO, PUENTE ALTO",LAGUNA KAREN,LAGUNA SAUSALITO,0,0,1,0,1,0
-70.5621306114968,-33.416839861583,975,1487,1,REGION METROPOLITANA,LAS CONDES,"CRISTOBAL COLON & BELLO HORIZONTE, LAS CONDES",CRISTOBAL COLON,BELLO HORIZONTE,0,0,0,0,1,1
-70.5646355538309,-33.5601527505141,976,1488,1,REGION METROPOLITANA,LA FLORIDA,"1720 DIEGO PORTALES, LA FLORIDA",DIEGO PORTALES, ,1720,0,0,1,0,1
-70.5628882806606,-33.4718852594497,977,1489,3,REGION METROPOLITANA,PENALOLEN,"GRECIA & ICTINOS, PENALOLEN",GRECIA,ICTINOS,0,0,1,0,3,2
-70.5646415960495,-33.5760935948337,978,1490,2,REGION METROPOLITANA,PUENTE ALTO,"GABRIELA ORIENTE & MEXICO, PUENTE ALTO",GABRIELA ORIENTE,MEXICO,0,0,1,0,2,1
-70.5622580439686,-33.4596703146776,979,1491,1,REGION METROPOLITANA,LA REINA,"FRANCISCO DE VILLAGRA & DRAGONES DE LA REINA, LA REINA",FRANCISCO DE VILLAGRA,DRAGONES DE LA REINA,0,0,0,0,1,1
-70.5647707252117,-33.6043730558575,980,1492,1,REGION METROPOLITANA,PUENTE ALTO,"EDUARDO CORDERO & NONATO COO, PUENTE ALTO",EDUARDO CORDERO,NONATO COO,0,1,0,0,0,1
-70.5611557478419,-33.4048621020894,981,1493,1,REGION METROPOLITANA,LAS CONDES,"NUESTRA SENORA DEL ROSARIO & BERGEN, LAS CONDES",NSTRA SRA DEL ROSARIO,BERGEN,0,0,0,1,0,1
-70.5614141946939,-33.4386877946059,982,1494,1,REGION METROPOLITANA,LA REINA,"PRINCIPE DE GALES & MONSENOR EDWARDS, LA REINA",PRINCIPE DE GALES,MONS EDWARDS,0,0,0,1,1,1
-70.5644262945268,-33.6064284764305,983,1495,1,REGION METROPOLITANA,PUENTE ALTO,"NONATO COO & JOSE MANUEL IRARRAZAVAL, PUENTE ALTO",NONATO COO,JOSE MANUEL IRARRAZAVAL,0,0,1,0,0,1
-70.5609084666453,-33.424827551655,984,1496,1,REGION METROPOLITANA,LAS CONDES,"ALEJANDRO FLEMING & EL TOQUI, LAS CONDES",ALEJANDRO FLEMING,EL TOQUI,0,0,1,0,0,1
-70.5604419815216,-33.4171271624757,985,1497,2,REGION METROPOLITANA,LAS CONDES,"HERNANDO DE MAGALLANES & CRISTOBAL COLON, LAS CONDES",HERNANDO DE MAGALLANES,CRISTOBAL COLON,0,0,0,0,2,2
-70.5601717292215,-33.4062861292039,986,1498,1,REGION METROPOLITANA,LAS CONDES,"6830 LAS CONDES, LAS CONDES",LAS CONDES, ,6830,0,0,0,1,1
-70.5630536341492,-33.5670283367719,987,1499,1,REGION METROPOLITANA,PUENTE ALTO,"LOS TOROS & LAS NIEVES ORIENTE, PUENTE ALTO",LOS TOROS,LAS NIEVES ORIENTE,0,0,0,0,1,1
-70.5636546641841,-33.6013160696944,988,1500,1,REGION METROPOLITANA,PUENTE ALTO,"963 DOMINGO TOCORNAL, PUENTE ALTO",DOMINGO TOCORNAL, ,963,1,0,0,0,2
-70.5606571020434,-33.452399283677,989,1501,1,REGION METROPOLITANA,LA REINA,"LARRAIN & SAN LORENZO, LA REINA",LARRAIN,SAN LORENZO,0,0,0,1,0,1
-70.5603511366871,-33.4523618535884,990,1502,1,REGION METROPOLITANA,LA REINA,"LARRAIN & JULIO MONTEBRUNO, LA REINA",LARRAIN,ICTINOS,0,0,0,1,0,1
-70.5611494274603,-33.5034966986556,991,1503,1,REGION METROPOLITANA,PENALOLEN,"13949 TOBALABA, PENALOLEN",TOBALABA, ,13949,0,1,0,0,1
-70.5630029079378,-33.6075132162226,992,1504,1,REGION METROPOLITANA,PUENTE ALTO,"890 JOSE LUIS COO, PUENTE ALTO",JOSE LUIS COO, ,890,0,0,0,1,1
-70.5631555049562,-33.6163335447581,993,1505,1,REGION METROPOLITANA,PUENTE ALTO,"CIRCUNVALACION & NONATO COO, PUENTE ALTO",CIRCUNVALACION,NONATO COO,0,0,0,0,1,1
-70.5610881041183,-33.5052743625004,994,1506,1,REGION METROPOLITANA,PENALOLEN,"LAS TORRES & TOBALABA, PENALOLEN",LAS TORRES,TOBALABA,0,0,1,0,0,1
-70.5621315366937,-33.5669044932485,995,1507,1,REGION METROPOLITANA,PUENTE ALTO,"LOS TOROS & GUILLERMO VALENCIA, PUENTE ALTO",LOS TOROS,GUILLERMO VALENCIA,0,0,0,0,2,1
-70.5598781655446,-33.4625591194229,996,1508,2,REGION METROPOLITANA,LA REINA,"JOSE ARRIETA & ICTINOS, PENALOLEN",JOSE ARRIETA,ICTINOS,0,0,0,1,4,2
-70.562015444653,-33.5966146206379,997,1509,1,REGION METROPOLITANA,PUENTE ALTO,"1462 SAN CARLOS, PUENTE ALTO",SAN CARLOS, ,1462,1,0,0,0,1
-70.561091953301,-33.5558281662389,998,1510,1,REGION METROPOLITANA,PUENTE ALTO,"4631 CAMILO HENRIQUEZ, PUENTE ALTO",CAMILO HENRIQUEZ, ,4631,0,0,0,1,1
-70.5609843071018,-33.5564707535589,999,1511,2,REGION METROPOLITANA,PUENTE ALTO,"LA FLORIDA & SAN JORGE, PUENTE ALTO",CAMILO HENRIQUEZ,SAN JORGE,0,0,2,0,0,1
-70.561322317428,-33.5756232007689,1000,1512,1,REGION METROPOLITANA,PUENTE ALTO,"1794 GABRIELA ORIENTE, PUENTE ALTO",GABRIELA ORIENTE, ,1794,0,0,0,1,1
-70.5598227747984,-33.4989550252431,1001,1513,1,REGION METROPOLITANA,PENALOLEN,"QUILIN & MARIANO SANCHEZ FONTECILLA, PENALOLEN",QUILIN,MARIANO SANCHEZ FONTECILLA,0,0,0,0,1,1
-70.5573743277462,-33.4175913213241,1002,1515,1,REGION METROPOLITANA,LAS CONDES,"6996 CRISTOBAL COLON, LAS CONDES",CRISTOBAL COLON, ,6996,0,0,0,1,1
-70.5599327067555,-33.5755668612631,1003,1516,1,REGION METROPOLITANA,PUENTE ALTO,"GABRIELA ORIENTE & LAS NIEVES ORIENTE, PUENTE ALTO",GABRIELA ORIENTE,LAS NIEVES ORIENTE,0,0,0,0,1,1
-70.5568556861351,-33.4077614740334,1004,1517,1,REGION METROPOLITANA,LAS CONDES,"APOQUINDO & PEHUEN, LAS CONDES",APOQUINDO,PEHUEN,0,0,0,0,1,1
-70.5567807441292,-33.4042767768866,1005,1518,1,REGION METROPOLITANA,LAS CONDES,"FRAY ANGELICO & LAS CONDES, LAS CONDES",FRAY ANGELICO,LAS CONDES,0,0,0,0,1,1
-70.5598839364785,-33.6039838645312,1006,1519,1,REGION METROPOLITANA,PUENTE ALTO,"EDUARDO CORDERO & CALLE 1, PUENTE ALTO",EDUARDO CORDERO,CALLE 1,0,0,0,0,2,1
-70.5588853361238,-33.5591532116274,1007,1520,3,REGION METROPOLITANA,PUENTE ALTO,"CAMILO HENRIQUEZ & DIEGO PORTALES, PUENTE ALTO",CAMILO HENRIQUEZ,DIEGO PORTALES,0,0,1,0,2,3
-70.5557969784234,-33.3886916504038,1008,1521,1,REGION METROPOLITANA,VITACURA,"LAS HUALTATAS & INDIANA, VITACURA",LAS HUALTATAS,INDIANA,0,0,0,0,1,1
-70.5555990560064,-33.4079756437422,1009,1522,2,REGION METROPOLITANA,LAS CONDES,"HERNANDO DE MAGALLANES & APOQUINDO, LAS CONDES",HERNANDO DE MAGALLANES,APOQUINDO,0,0,0,1,1,2
-70.554589049393,-33.3823983476388,1010,1523,1,REGION METROPOLITANA,VITACURA,"LO BELTRAN & LAS TRANQUERAS, VITACURA",LO BELTRAN,LAS TRANQUERAS,0,0,0,0,1,1
-70.5564267536214,-33.4868201697466,1011,1524,1,REGION METROPOLITANA,PENALOLEN,"LOS PRESIDENTES & ALBERTO VALENZUELA LLANOS, PENALOLEN",LOS PRESIDENTES,ALBERTO VALENZUELA LLANOS,0,0,0,0,1,1
-70.5575239177685,-33.5572157705188,1012,1525,1,REGION METROPOLITANA,PUENTE ALTO,"VALLE DEL SOL & SENECIO, PUENTE ALTO",VALLE DEL SOL,SENECIO,0,0,0,0,1,1
-70.5578870781273,-33.5935351418899,1013,1526,1,REGION METROPOLITANA,PUENTE ALTO,"1867 CERRO SAN CRISTOBAL, PUENTE ALTO",CERRO SAN CRISTOBAL, ,1867,0,1,0,0,1
-70.557235541154,-33.5606305406944,1014,1527,1,REGION METROPOLITANA,PUENTE ALTO,"4443 CAMILO HENRIQUEZ, PUENTE ALTO",CAMILO HENRIQUEZ, ,4443,0,0,1,0,1
-70.5555681320193,-33.4743858001841,1015,1528,1,REGION METROPOLITANA,PENALOLEN,"11201 TOBALABA, PENALOLEN",TOBALABA, ,11201,0,1,0,0,1
-70.5548980773666,-33.4416719269102,1016,1529,2,REGION METROPOLITANA,LA REINA,"LA CANADA & MATEO DE TORO Y ZAMBRANO, LA REINA",LA CANADA,MATEO DE TORO Y ZAMBRANO,0,0,0,0,2,1
-70.5545369348103,-33.4306252714962,1017,1530,1,REGION METROPOLITANA,LA REINA,"FRANCISCO BILBAO & ALCALDE MANUEL DE LA LASTRA, LA REINA",FRANCISCO BILBAO,ALC MANUEL DE LA LASTRA,0,0,2,1,0,0
-70.5551474188115,-33.4734199048803,1018,1531,3,REGION METROPOLITANA,PENALOLEN,"GRECIA & TOBALABA, PENALOLEN",GRECIA,TOBALABA,0,1,2,0,0,3
-70.5549264408629,-33.4626032990116,1019,1532,2,REGION METROPOLITANA,LA REINA,"JOSE ARRIETA & TOBIAS BARROS, PENALOLEN",JOSE ARRIETA,TOBIAS BARROS,0,0,1,0,1,2
-70.5542870146326,-33.4302947211717,1020,1533,1,REGION METROPOLITANA,LAS CONDES,"TOMAS MORO & FRANCISCO BILBAO, LAS CONDES",TOMAS MORO,FRANCISCO BILBAO,0,0,1,0,0,1
-70.5550891918479,-33.4752720878653,1021,1534,1,REGION METROPOLITANA,PENALOLEN,"MARIANO SANCHEZ FONTECILLA & ANTUPIREN, PENALOLEN",MARIANO SANCHEZ FONTECILLA,ANTUPIREN,0,0,0,0,1,1
-70.5542100069127,-33.4292179864202,1022,1535,1,REGION METROPOLITANA,LAS CONDES,"TOMAS MORO & MALLALIL, LAS CONDES",TOMAS MORO,MALLALIL,0,0,1,0,0,1
-70.5540850284249,-33.4254498407345,1023,1536,1,REGION METROPOLITANA,LAS CONDES,"ALEJANDRO FLEMING & TOMAS MORO, LAS CONDES",ALEJANDRO FLEMING,TOMAS MORO,0,0,1,0,0,1
-70.5532201623159,-33.3845167996319,1024,1537,1,REGION METROPOLITANA,VITACURA,"LAS TRANQUERAS & VITACURA, VITACURA",LAS TRANQUERAS,VITACURA,0,0,0,0,1,1
-70.5530204269225,-33.3806651600801,1025,1538,1,REGION METROPOLITANA,VITACURA,"2075 PADRE HURTADO NORTE, VITACURA",PADRE HURTADO NORTE, ,2075,0,0,0,1,1
-70.5561828989553,-33.5617241780004,1026,1539,3,REGION METROPOLITANA,PUENTE ALTO,"CAMILO HENRIQUEZ & LAS TORRES, PUENTE ALTO",CAMILO HENRIQUEZ,LAS TORRES,0,0,2,1,1,2
-70.5535305502241,-33.4222281904981,1027,1540,1,REGION METROPOLITANA,LAS CONDES,"TOMAS MORO & ALONSO DE CAMARGO, LAS CONDES",TOMAS MORO,ALONSO DE CAMARGO,0,0,0,0,1,1
-70.5544310856847,-33.4736446686343,1028,1541,1,REGION METROPOLITANA,PENALOLEN,"MARIANO SANCHEZ FONTECILLA & GRECIA, PENALOLEN",MARIANO SANCHEZ FONTECILLA,GRECIA,0,0,0,1,0,1
-70.5561986542128,-33.5796122186504,1029,1542,1,REGION METROPOLITANA,PUENTE ALTO,"EL PENON & RAMON VENEGAS, PUENTE ALTO",EL PENON,RAMON VENEGAS,0,0,0,0,1,1
-70.5532711951842,-33.4211415392529,1030,1543,1,REGION METROPOLITANA,LAS CONDES,"1172 TOMAS MORO, LAS CONDES",TOMAS MORO, ,1172,0,1,0,0,1
-70.5538178892877,-33.4689308421043,1031,1544,2,REGION METROPOLITANA,PENALOLEN,"ORIENTAL & CALLE 13 A, PENALOLEN",ORIENTAL,CALLE 13 A,0,0,1,0,2,2
-70.5545803122328,-33.5125235540257,1032,1545,1,REGION METROPOLITANA,LA FLORIDA,"3990 LAS ROSAS, LA FLORIDA",LAS ROSAS, ,3990,1,0,0,0,1
-70.552804678314,-33.4150405485806,1033,1546,1,REGION METROPOLITANA,LAS CONDES,"TOMAS MORO & MONROE, LAS CONDES",TOMAS MORO,MONROE,0,0,1,0,0,0
-70.5527759543134,-33.4182785389177,1034,1547,2,REGION METROPOLITANA,LAS CONDES,"CUARTO CENTENARIO & CRISTOBAL COLON, LAS CONDES",CUARTO CENTENARIO,CRISTOBAL COLON,0,0,0,0,2,1
-70.5527571502964,-33.4223190413132,1035,1548,1,REGION METROPOLITANA,LAS CONDES,"ALONSO DE CAMARGO & PALENQUE, LAS CONDES",ALONSO DE CAMARGO,PALENQUE,0,0,0,0,1,1
-70.5523760870309,-33.4111650550305,1036,1549,1,REGION METROPOLITANA,LAS CONDES,"261 TOMAS MORO, LAS CONDES",TOMAS MORO, ,261,0,0,0,1,1
-70.5524838670259,-33.4252805117795,1037,1550,2,REGION METROPOLITANA,LAS CONDES,"ALEJANDRO FLEMING & FLORENCIO BARRIOS, LAS CONDES",ALEJANDRO FLEMING,FLORENCIO BARRIOS,0,0,0,0,2,2
-70.5538702024607,-33.5075340212118,1038,1551,1,REGION METROPOLITANA,PENALOLEN,"CONSISTORIAL & QUEBRADA DE MACUL, PENALOLEN",CONSISTORIAL,QUEB DE MACUL,0,0,0,0,1,1
-70.5515968807998,-33.3840167327445,1039,1552,2,REGION METROPOLITANA,VITACURA,"8841 VITACURA, VITACURA",VITACURA, ,8841,0,2,0,0,2
-70.5548390030377,-33.5706188150777,1040,1553,4,REGION METROPOLITANA,PUENTE ALTO,"EL PERAL & CAMILO HENRIQUEZ, PUENTE ALTO",EL PERAL,CAMILO HENRIQUEZ,0,0,1,0,4,5
-70.5546823551083,-33.5742106296289,1041,1554,2,REGION METROPOLITANA,PUENTE ALTO,"CAMILO HENRIQUEZ & GABRIELA ORIENTE, PUENTE ALTO",CAMILO HENRIQUEZ,GABRIELA ORIENTE,0,0,0,1,1,2
-70.5546342971892,-33.5743020750894,1042,1555,1,REGION METROPOLITANA,PUENTE ALTO,"CAMILO HENRIQUEZ & GABRIELA ORIENTE, PUENTE ALTO",CAMILO HENRIQUEZ,GABRIELA ORIENTE,0,0,0,0,1,1
-70.551155783227,-33.3837399807531,1043,1556,2,REGION METROPOLITANA,VITACURA,"VITACURA & PADRE HURTADO NORTE, VITACURA",VITACURA,PADRE HURTADO NORTE,0,0,0,0,2,2
-70.551330830986,-33.3982283284487,1044,1557,1,REGION METROPOLITANA,LAS CONDES,"8231 LAS CONDES, LAS CONDES",LAS CONDES, ,8231,1,0,0,0,1
-70.5507697976278,-33.3811294337103,1045,1558,1,REGION METROPOLITANA,VITACURA,"PADRE DAMIAN DEVEUSTER & LO BELTRAN, VITACURA",PADRE DAMIAN DEVEUSTER,LO BELTRAN,0,0,1,0,0,1
-70.5516884761609,-33.4626353511558,1046,1559,1,REGION METROPOLITANA,LA REINA,"TOBALABA & JOSE ARRIETA, PENALOLEN",TOBALABA,JOSE ARRIETA,0,0,0,0,1,1
-70.5513757895278,-33.4489037361261,1047,1560,1,REGION METROPOLITANA,LA REINA,"VICENTE PEREZ ROSALES & JOSE ZAPIOLA, LA REINA",VICENTE PEREZ ROSALES,JOSE ZAPIOLA CORTEZ,0,0,0,1,0,1
-70.5512703246588,-33.4512432167732,1048,1561,3,REGION METROPOLITANA,LA REINA,"LARRAIN & VICENTE PEREZ ROSALES, LA REINA",LARRAIN,VICENTE PEREZ ROSALES,0,0,0,0,3,3
-70.5495641473962,-33.3669755301794,1049,1562,1,REGION METROPOLITANA,VITACURA,"9838 GRAN VIA, VITACURA",GRAN VIA, ,9838,0,1,0,0,1
-70.5536540355067,-33.6111901180422,1050,1563,1,REGION METROPOLITANA,PUENTE ALTO,"1820 BOMBERO LUIS ARIAS OSORIO, PUENTE ALTO",BOMB LUIS ARIAS OSORIO, ,1818,1,0,0,0,2
-70.553568264038,-33.6098749292794,1051,1564,1,REGION METROPOLITANA,PUENTE ALTO,"EYZAGUIRRE & SUPERINTENDENTE LUIS MORENO PAZ, PUENTE ALTO",EYZAGUIRRE,SUPER INTEN LUIS MORENO PAZ,0,0,0,0,0,2
-70.5534251779245,-33.6100635087713,1052,1565,1,REGION METROPOLITANA,PUENTE ALTO,"EYZAGUIRRE & SUPERINTENDENTE LUIS MORENO PAZ, PUENTE ALTO",EYZAGUIRRE,SUPER INTEN LUIS MORENO PAZ,0,0,0,0,1,1
-70.5529493245035,-33.6141572226619,1053,1566,1,REGION METROPOLITANA,PUENTE ALTO,"MANUEL TOLEDO PONIENTE & CIRCUNVALACION, PUENTE ALTO",CIRCUNVALACION, ,1815,0,0,0,1,1
-70.549176735427,-33.4082363814586,1054,1567,1,REGION METROPOLITANA,LAS CONDES,"APOQUINDO & VALDEPENAS, LAS CONDES",APOQUINDO,VALDEPENAS,0,0,0,1,0,1
-70.548259580812,-33.381670322897,1055,1568,1,REGION METROPOLITANA,VITACURA,"VIRGO & EL ZODIACO, VITACURA",VIRGO,EL ZODIACO,0,0,0,0,1,1
-70.5515957405556,-33.579586063983,1056,1569,1,REGION METROPOLITANA,PUENTE ALTO,"EL PENON & CAMILO HENRIQUEZ, PUENTE ALTO",EL PENON,CAMILO HENRIQUEZ,0,0,0,1,0,1
-70.5479874152937,-33.3825575363278,1057,1570,1,REGION METROPOLITANA,VITACURA,"VITACURA & VIRGO, VITACURA",VITACURA,VIRGO,0,0,0,0,1,1
-70.5481640236529,-33.4081092394199,1058,1571,1,REGION METROPOLITANA,LAS CONDES,"APOQUINDO & ZANZIBAR ORIENTE, LAS CONDES",APOQUINDO,ZANZIBAR,0,0,0,0,1,1
-70.5474023381169,-33.4127001299853,1059,1572,1,REGION METROPOLITANA,LAS CONDES,"LOS DOMINICOS & SANTA MAGDALENA SOFIA, LAS CONDES",LOS DOMINICOS,STA MAGDALENA SOFIA,0,0,0,0,1,0
-70.5473875902362,-33.4211158105793,1060,1573,1,REGION METROPOLITANA,LAS CONDES,"7964 ALONSO DE CAMARGO, LAS CONDES",ALONSO DE CAMARGO, ,7964,0,0,0,1,1
-70.547784484653,-33.474796278933,1061,1574,1,REGION METROPOLITANA,PENALOLEN,"GRECIA & LAGUNA BLANCA, PENALOLEN",GRECIA,LAGUNA BLANCA,0,0,1,0,0,1
-70.548382877379,-33.5122724259648,1062,1575,2,REGION METROPOLITANA,PENALOLEN,"4850 DEPARTAMENTAL, LA FLORIDA",DEPARTAMENTAL, ,4850,0,0,1,1,2
-70.546865505136,-33.4506866161645,1063,1576,1,REGION METROPOLITANA,LA REINA,"LARRAIN & VALENZUELA LLANOS, LA REINA",LARRAIN,VALENZUELA LLANOS,0,0,1,0,0,1
-70.5464437113727,-33.4750551057508,1064,1577,1,REGION METROPOLITANA,PENALOLEN,"GRECIA & YELCHO, PENALOLEN",GRECIA,YELCHO,0,0,2,0,0,0
-70.5444044482647,-33.3986325787315,1065,1578,1,REGION METROPOLITANA,LAS CONDES,"PADRE HURTADO CENTRAL & MARIA ESTUARDO, LAS CONDES",PADRE HURTADO CENTRAL,MARIA ESTUARDO,0,0,0,0,1,1
-70.5444076594098,-33.4008646131349,1066,1579,1,REGION METROPOLITANA,LAS CONDES,"PADRE HURTADO CENTRAL & BOCACCIO, LAS CONDES",PADRE HURTADO CENTRAL,BOCACCIO,0,0,0,0,1,1
-70.5445093220975,-33.410026132363,1067,1580,1,REGION METROPOLITANA,LAS CONDES,"VILANOVA & LOS DOMINICOS, LAS CONDES",VILANOVA,LOS DOMINICOS,0,0,0,0,1,1
-70.5437851682647,-33.3917907379183,1068,1581,1,REGION METROPOLITANA,LAS CONDES,"GILBERTO FUENZALIDA & LAS VERBENAS, LAS CONDES",GILBERTO FUENZALIDA,LAS VERBENAS,0,0,1,0,0,1
-70.5438434386299,-33.4093129476103,1069,1582,1,REGION METROPOLITANA,LAS CONDES,"LOS DOMINICOS & PATAGONIA, LAS CONDES",LOS DOMINICOS,PATAGONIA,0,0,0,0,1,1
-70.5432436399163,-33.3881268022157,1070,1583,1,REGION METROPOLITANA,LAS CONDES,"9351 PRESIDENTE KENNEDY, LAS CONDES",PDTE KENNEDY, ,9351,0,0,0,1,1
-70.5425239360658,-33.3480664972935,1071,1584,1,REGION METROPOLITANA,LO BARNECHEA,"CAMINO LOS TRAPENSES & CAMINO DEL ABAD INTERIOR, LO BARNECHEA",CAMINO LOS TRAPENSES,CAMINO DEL ABAD INT,0,0,1,0,0,1
-70.5435010693102,-33.4062193622991,1072,1585,1,REGION METROPOLITANA,LAS CONDES,"CAMINO EL ALBA & PADRE HURTADO CENTRAL, LAS CONDES",CAMINO EL ALBA,PADRE HURTADO CENTRAL,0,0,1,0,0,1
-70.5433415256547,-33.416993920418,1073,1586,1,REGION METROPOLITANA,LAS CONDES,"CRISTOBAL COLON & ALHUE, LAS CONDES",CRISTOBAL COLON,ALHUE,0,0,0,0,1,1
-70.5438653962474,-33.4501679291417,1074,1587,1,REGION METROPOLITANA,LA REINA,"CARLOS OSSANDON & VALENZUELA LLANOS, LA REINA",CARLOS OSSANDON,VALENZUELA LLANOS,0,0,0,0,1,1
-70.5434890766668,-33.4511184626607,1075,1588,1,REGION METROPOLITANA,LA REINA,"LARRAIN & CARLOS OSSANDON, LA REINA",LARRAIN,CARLOS OSSANDON,0,0,0,0,1,0
